Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1601,3/27/2025,3/30/2025,CUST700,Shannon Good,Consumer,PROD6845,Cooking Oil,Grocery,East,Iowa,Karenmouth,2,3031,15,5152.7,3302.92,1849.78,UPI,Cancelled,"Castillo, Carpenter and Evans",ramseylauren@chaney.com,41,No,0
ORD1602,4/3/2025,4/7/2025,CUST147,William Leach,Corporate,PROD5980,Cooking Oil,Grocery,West,Idaho,Allenhaven,1,1639,5,1557.05,1136.67,420.38,UPI,Pending,Jackson LLC,wallerdiana@cardenas.net,13,No,0
ORD1603,1/11/2024,1/14/2024,CUST387,Rebecca Gonzalez,Corporate,PROD3692,Notebook,Office Supplies,North,Wisconsin,Shawnstad,7,1310,5,8711.5,6916.3,1795.2,UPI,Returned,"Buchanan, Miller and Bowen",michealbailey@johnston.com,11,No,0
ORD1604,12/25/2024,12/26/2024,CUST932,Bobby Taylor,Consumer,PROD1290,Dining Table,Furniture,East,Connecticut,Lake Arthur,10,315,10,2835,1850.94,984.06,UPI,Cancelled,Lam Ltd,sheila91@matthews.org,33,No,0
ORD1605,10/1/2024,10/5/2024,CUST931,Cory Arias,Corporate,PROD4625,Notebook,Office Supplies,East,New Hampshire,Hallmouth,8,1688,20,10803.2,9114.14,1689.06,Cash,Cancelled,Lopez-Blackwell,sara58@fitzgerald.biz,21,No,0
ORD1606,9/2/2025,9/8/2025,CUST188,Stacy Barnes,Consumer,PROD4344,Bookshelf,Furniture,East,Georgia,West Trevortown,3,489,10,1320.3,1088.89,231.41,Net Banking,Pending,Floyd LLC,karen22@stewart.com,2,Yes,38
ORD1607,7/29/2024,8/4/2024,CUST906,Ann Wood,Corporate,PROD5402,Dining Table,Furniture,North,Montana,Michaelfort,10,2323,5,22068.5,13457.31,8611.19,UPI,Delivered,Miller Group,thudson@powell.net,49,No,0
ORD1608,12/26/2023,12/31/2023,CUST193,Karen Thomas,Home Office,PROD9569,Study Table,Furniture,West,Delaware,Pattersonview,8,2159,15,14681.2,10788.25,3892.95,Credit Card,Pending,"Castillo, Torres and Taylor",cindydavis@wade.info,17,No,0
ORD1609,6/26/2025,6/29/2025,CUST653,Tonya Lewis,Consumer,PROD8769,Sofa,Furniture,North,New Hampshire,Aguirreside,9,2639,10,21375.9,14122.95,7252.95,Net Banking,Pending,Franco PLC,tiffany45@franklin.info,17,No,0
ORD1610,3/31/2025,4/4/2025,CUST719,Kenneth Love,Consumer,PROD6398,Sofa,Furniture,East,North Carolina,West Christopherland,10,2528,15,21488,15348.01,6139.99,Net Banking,Returned,Grimes LLC,hjohnson@scott-lang.biz,2,Yes,43
ORD1611,3/27/2024,4/3/2024,CUST736,Amy Levy,Corporate,PROD2835,Snacks,Grocery,West,Michigan,Murphyfort,3,3962,5,11291.7,8850.63,2441.07,Cash,Pending,Parker and Sons,vargaspeter@cross.org,2,Yes,39
ORD1612,7/10/2024,7/17/2024,CUST781,Karen Woodard,Corporate,PROD6661,Rice Bag,Grocery,North,Arizona,Brianmouth,7,172,15,1023.4,718.56,304.84,Credit Card,Delivered,Hernandez-Willis,frances61@bean-white.com,24,No,0
ORD1613,6/24/2025,6/26/2025,CUST740,Jose Leonard,Home Office,PROD7350,Bookshelf,Furniture,South,Pennsylvania,Allisonfurt,8,1921,0,15368,12682.8,2685.2,Cash,Pending,Pearson and Sons,garnerjason@reyes.com,16,No,0
ORD1614,7/14/2025,7/15/2025,CUST608,David Martin,Consumer,PROD9469,Pen,Office Supplies,North,New Jersey,Port Justinland,2,3364,5,6391.6,5192.41,1199.19,Net Banking,Returned,Hughes-Price,kaylataylor@taylor.com,17,No,0
ORD1615,5/29/2025,6/3/2025,CUST535,Cynthia Reynolds,Corporate,PROD1497,Bookshelf,Furniture,South,Wyoming,West Jonathan,9,4020,5,34371,24242.93,10128.07,UPI,Cancelled,"King, Robinson and Mack",gonzalesscott@savage-walter.biz,8,Yes,24
ORD1616,3/3/2024,3/7/2024,CUST317,Natalie Jones,Corporate,PROD3450,Sofa,Furniture,South,New York,Seanburgh,2,4093,10,7367.4,6621.58,745.82,Credit Card,Delivered,"Smith, West and Alvarez",juliafranklin@ortiz-gray.biz,1,Yes,29
ORD1617,3/24/2025,3/30/2025,CUST323,Bruce Miranda,Corporate,PROD4357,Laptop,Electronics,East,Arizona,East Tiffany,5,2455,15,10433.75,6579.82,3853.93,UPI,Pending,"Hill, Yang and Spencer",herrerajohn@jacobs.org,19,No,0
ORD1618,5/5/2024,5/10/2024,CUST725,Mrs. Tammy Davies,Corporate,PROD8486,Snacks,Grocery,North,Utah,North Jessica,8,1658,5,12600.8,8577.12,4023.68,Credit Card,Delivered,Hoover and Sons,jessica44@powell.info,8,Yes,30
ORD1619,7/21/2025,7/27/2025,CUST964,Ann Kramer,Home Office,PROD9616,Stapler,Office Supplies,South,Florida,Port Colleenberg,4,222,20,710.4,583.08,127.32,Credit Card,Delivered,Cox Group,smithmichelle@sheppard.net,45,No,0
ORD1620,2/12/2025,2/15/2025,CUST999,Jeffery Gardner,Home Office,PROD5118,Stapler,Office Supplies,East,Illinois,North Matthewshire,10,445,10,4005,3217.56,787.44,Credit Card,Returned,Jones-Williams,obriendennis@boyer.org,32,No,0
ORD1621,6/5/2024,6/10/2024,CUST632,Eric Edwards,Home Office,PROD3473,Rice Bag,Grocery,North,California,Port Jameshaven,7,2515,0,17605,12420.3,5184.7,Credit Card,Delivered,Bartlett Ltd,copelandderek@graves-mcguire.com,32,No,0
ORD1622,2/28/2024,3/5/2024,CUST402,Mr. Juan Perkins,Home Office,PROD4559,Sugar,Grocery,West,Washington,Masonville,8,575,20,3680,2433.55,1246.45,UPI,Returned,"Kent, Mcfarland and Cameron",keithjohnson@guerra.com,41,No,0
ORD1623,12/25/2024,12/31/2024,CUST331,Anna Smith,Home Office,PROD1225,Pen,Office Supplies,North,North Dakota,Johnton,7,1006,10,6337.8,5454.21,883.59,UPI,Delivered,Peters-Dalton,ndurham@hernandez.com,23,No,0
ORD1624,5/12/2025,5/18/2025,CUST486,Vanessa Davis,Home Office,PROD7571,Stapler,Office Supplies,West,West Virginia,Lake Lindsey,2,4411,20,7057.6,4983.43,2074.17,Credit Card,Delivered,Chavez-Allen,jessicaespinoza@gordon.com,35,No,0
ORD1625,6/20/2024,6/24/2024,CUST637,James Terrell,Corporate,PROD7899,Cooking Oil,Grocery,East,New York,North Jillianburgh,5,4191,5,19907.25,12966.08,6941.17,Credit Card,Delivered,Mills PLC,xwilkerson@gardner.com,4,Yes,25
ORD1626,11/30/2025,12/6/2025,CUST888,Ricky Golden,Consumer,PROD7079,Laptop,Electronics,West,Wyoming,Lake Sara,1,2226,0,2226,1509.96,716.04,Cash,Delivered,Lindsey Group,nicole03@rose.com,38,No,0
ORD1627,7/15/2025,7/18/2025,CUST317,Kimberly Wells MD,Home Office,PROD2854,Juice Pack,Grocery,West,Kentucky,Port Josephstad,6,1484,20,7123.2,6044.27,1078.93,Cash,Cancelled,Bauer PLC,cynthiagallagher@joseph-nelson.com,39,No,0
ORD1628,3/10/2025,3/13/2025,CUST868,Kenneth Reynolds,Consumer,PROD1485,Sugar,Grocery,North,Delaware,West Thomasland,10,1632,10,14688,10653.11,4034.89,Net Banking,Returned,Rose and Sons,amycurtis@perez.com,3,Yes,44
ORD1629,3/18/2024,3/19/2024,CUST959,Robert Hall,Consumer,PROD2387,Mouse,Electronics,East,Louisiana,South Brianberg,9,1284,10,10400.4,7752.78,2647.62,Net Banking,Pending,Bailey LLC,djones@clark.info,32,No,0
ORD1630,3/13/2024,3/20/2024,CUST487,Ashley Franklin,Corporate,PROD2705,Dining Table,Furniture,East,Alaska,Sarahburgh,4,404,15,1373.6,1029.96,343.64,Credit Card,Pending,Tucker Ltd,jgay@byrd-fernandez.com,22,No,0
ORD1631,8/4/2025,8/6/2025,CUST815,Taylor Reed,Consumer,PROD4316,Snacks,Grocery,South,Louisiana,West Lisa,3,654,15,1667.7,1045.99,621.71,UPI,Returned,Gardner LLC,djones@sherman.org,2,Yes,35
ORD1632,6/15/2025,6/19/2025,CUST769,Dominique Ingram,Corporate,PROD6650,Sugar,Grocery,East,Delaware,Haaschester,4,851,10,3063.6,2675.07,388.53,Cash,Cancelled,Lee-Lopez,johnhall@mcguire.com,9,Yes,22
ORD1633,6/5/2024,6/10/2024,CUST780,Joseph Figueroa,Consumer,PROD5884,Mouse,Electronics,North,Nevada,Tylertown,2,2376,20,3801.6,2775.45,1026.15,UPI,Cancelled,Hayes and Sons,irivera@watson.org,35,No,0
ORD1634,8/28/2025,9/1/2025,CUST963,Krista Bray,Corporate,PROD8307,Dining Table,Furniture,North,Nebraska,Wilkinsonhaven,10,2171,5,20624.5,14138.6,6485.9,Cash,Returned,Warner PLC,kthomas@meyer.com,9,Yes,27
ORD1635,8/14/2024,8/19/2024,CUST372,Ashley Clayton,Consumer,PROD5441,Pen,Office Supplies,East,Florida,Thompsonchester,4,601,10,2163.6,1827.47,336.13,Cash,Returned,Fisher-Taylor,ericgordon@green-johnson.com,38,No,0
ORD1636,12/31/2024,1/4/2025,CUST840,Wanda Ruiz,Consumer,PROD1062,Pen,Office Supplies,East,Virginia,Lake Kelly,3,1550,0,4650,3797.25,852.75,Credit Card,Pending,Lee-Dillon,vlopez@allison.com,15,No,0
ORD1637,1/27/2024,2/1/2024,CUST826,Robert Thompson,Home Office,PROD3127,Mouse,Electronics,West,Georgia,West Shelly,1,4304,0,4304,2932.5,1371.5,Net Banking,Pending,Brown Inc,rebeccadodson@castro.com,7,Yes,29
ORD1638,5/6/2024,5/13/2024,CUST415,Mary Reid,Consumer,PROD4412,Pen,Office Supplies,North,Illinois,East Joseph,3,4174,15,10643.7,7767.05,2876.65,Net Banking,Delivered,Clark Inc,parkshawna@evans.com,32,No,0
ORD1639,12/10/2024,12/11/2024,CUST290,Ashley Smith,Corporate,PROD7653,Stapler,Office Supplies,North,Indiana,Port Kristen,3,3011,15,7678.05,6870.56,807.49,Cash,Pending,Hopkins-Chavez,hernandezjames@burch.com,33,No,0
ORD1640,12/1/2025,12/5/2025,CUST550,Phillip Wong,Consumer,PROD2135,Rice Bag,Grocery,South,Florida,Port Alishaport,8,1508,5,11460.8,8722.94,2737.86,Credit Card,Returned,Bishop Group,zamoramonica@valentine-green.org,42,No,0
ORD1641,5/18/2025,5/25/2025,CUST808,Michael Strickland,Consumer,PROD9835,Study Table,Furniture,South,Utah,Lake Kimberlyfurt,7,442,15,2629.9,1704.76,925.14,Credit Card,Cancelled,"Cook, Taylor and Watson",laurawarren@gibson.net,3,Yes,37
ORD1642,12/27/2024,1/1/2025,CUST252,Vanessa Peterson,Home Office,PROD1990,Stapler,Office Supplies,North,Virginia,Zacharyfurt,2,2467,5,4687.3,3901.22,786.08,Net Banking,Cancelled,Malone LLC,whiteashley@simmons.biz,22,No,0
ORD1643,6/20/2024,6/27/2024,CUST214,Amanda Morales,Consumer,PROD2082,Monitor,Electronics,South,New Hampshire,New Williamside,4,3477,10,12517.2,8057.77,4459.43,Net Banking,Returned,"Perkins, Lawson and Gutierrez",obriencatherine@perry.net,12,No,0
ORD1644,9/27/2025,10/3/2025,CUST637,Nichole Anthony,Corporate,PROD1330,Sugar,Grocery,North,Kentucky,Robertobury,2,2493,15,4238.1,3457.3,780.8,Credit Card,Delivered,Gomez Ltd,george46@stevenson.biz,40,No,0
ORD1645,2/28/2024,3/1/2024,CUST510,Denise Garcia,Consumer,PROD7887,Laptop,Electronics,East,Louisiana,Jonesmouth,4,1633,5,6205.4,4032.79,2172.61,Net Banking,Returned,"Bartlett, Coleman and Warren",johnknight@martin.biz,17,No,0
ORD1646,6/2/2024,6/9/2024,CUST294,Daniel Dominguez,Home Office,PROD7514,Snacks,Grocery,South,Kansas,South Elizabethport,6,4585,15,23383.5,14161.15,9222.35,Cash,Pending,Jones-Taylor,wrodriguez@barnes.org,40,No,0
ORD1647,3/2/2025,3/4/2025,CUST469,Howard Melton,Consumer,PROD4395,Keyboard,Electronics,East,Michigan,Lake Brandon,4,3831,10,13791.6,9974.24,3817.36,Credit Card,Delivered,Burch Inc,kelsey51@johnson-taylor.com,23,No,0
ORD1648,11/14/2024,11/17/2024,CUST183,Gregory Whitaker DVM,Corporate,PROD2220,Calculator,Office Supplies,East,Maine,Port Lisa,3,4737,15,12079.35,9481.85,2597.5,Net Banking,Returned,Mccormick-White,rlee@hall-lewis.com,16,No,0
ORD1649,10/20/2024,10/26/2024,CUST368,Gabriel Harrington,Corporate,PROD8494,Bookshelf,Furniture,South,Massachusetts,East Alexanderville,5,1586,5,7533.5,5490.24,2043.26,UPI,Pending,"Lane, Romero and Pineda",hfowler@rodriguez.org,37,No,0
ORD1650,10/20/2025,10/26/2025,CUST651,Juan Hamilton,Corporate,PROD6611,Juice Pack,Grocery,North,Arizona,West Stephen,6,3231,5,18416.7,16212.16,2204.54,Credit Card,Delivered,Smith-Dixon,nixonlarry@woodward.com,48,No,0
ORD1651,12/5/2024,12/6/2024,CUST876,Stephanie Williams,Consumer,PROD9698,Keyboard,Electronics,South,Ohio,Brownburgh,8,3366,10,24235.2,16659.81,7575.39,Net Banking,Pending,Alexander Inc,melissa76@cook-anderson.com,18,No,0
ORD1652,7/20/2024,7/25/2024,CUST432,Amy Adams,Consumer,PROD7100,Rice Bag,Grocery,West,Michigan,South Tina,8,2836,15,19284.8,17327.94,1956.86,Credit Card,Returned,Davidson-Frye,buckleyjanice@miller-adkins.info,17,No,0
ORD1653,9/5/2024,9/11/2024,CUST377,Jeremy Morrison,Consumer,PROD3603,Office Chair,Furniture,East,Maine,Victorhaven,6,2653,15,13530.3,9213.45,4316.85,Credit Card,Cancelled,Deleon LLC,goodmanarthur@hawkins.com,1,Yes,44
ORD1654,7/17/2024,7/20/2024,CUST665,Anthony Flynn,Corporate,PROD2680,Snacks,Grocery,South,Ohio,East Phillip,3,734,0,2202,1467.84,734.16,UPI,Cancelled,Garcia-Sanchez,jenniferharvey@moore.com,49,No,0
ORD1655,9/27/2025,9/28/2025,CUST468,Melissa Williamson,Consumer,PROD3091,Sugar,Grocery,West,Delaware,South Ashleyhaven,4,3198,0,12792,9671.8,3120.2,Credit Card,Cancelled,Alvarado-Thompson,robleschad@barnes-russell.com,16,No,0
ORD1656,5/18/2024,5/21/2024,CUST755,Michelle Garcia,Home Office,PROD8895,Sofa,Furniture,West,Oregon,New James,3,4978,15,12693.9,9940.36,2753.54,Credit Card,Returned,Daniels-West,jacqueline04@moore.net,16,No,0
ORD1657,4/12/2024,4/13/2024,CUST398,Joshua Griffith,Home Office,PROD3664,Laptop,Electronics,North,Georgia,Rachelborough,4,3575,5,13585,9762.87,3822.13,Net Banking,Delivered,Butler Group,meghan53@james.com,22,No,0
ORD1658,1/21/2025,1/25/2025,CUST358,Timothy Chambers,Home Office,PROD3448,Headphones,Electronics,East,Wyoming,Beckyshire,10,4592,5,43624,37392.86,6231.14,UPI,Returned,Francis-Harris,timothyrodriguez@barrett.com,36,No,0
ORD1659,11/23/2024,11/24/2024,CUST204,Janice Coleman,Home Office,PROD1273,Cooking Oil,Grocery,West,Georgia,East Brianland,4,286,20,915.2,632.7,282.5,Credit Card,Delivered,"Smith, Williams and Ruiz",vcampbell@watkins-hart.net,13,No,0
ORD1660,7/21/2024,7/27/2024,CUST417,Patrick Avila,Consumer,PROD2917,Keyboard,Electronics,South,Tennessee,Blevinsmouth,9,1496,20,10771.2,9490.11,1281.09,Cash,Pending,Villa-Moore,dominiquedavenport@adams.com,27,No,0
ORD1661,3/6/2024,3/9/2024,CUST226,Michael Sanchez,Home Office,PROD1765,Calculator,Office Supplies,West,Georgia,East Joshuaburgh,2,3997,0,7994,5562.86,2431.14,Cash,Delivered,Silva-Mitchell,pierceisaiah@valentine.biz,40,No,0
ORD1662,7/28/2024,7/29/2024,CUST865,Melvin Richardson,Consumer,PROD9791,Keyboard,Electronics,North,Kentucky,North Shellybury,3,3350,15,8542.5,7635.43,907.07,Credit Card,Cancelled,Bishop-Fischer,freemanaaron@bowers.net,7,Yes,32
ORD1663,1/7/2025,1/12/2025,CUST124,Barbara Love,Corporate,PROD8744,Headphones,Electronics,East,Connecticut,North Devinshire,7,1814,5,12063.1,8942.01,3121.09,Cash,Delivered,Ortiz Ltd,kcunningham@ward.com,26,No,0
ORD1664,6/19/2025,6/21/2025,CUST693,Mr. Frederick White PhD,Home Office,PROD2434,Keyboard,Electronics,West,Iowa,New David,2,835,10,1503,942.83,560.17,Credit Card,Delivered,"Martinez, Velazquez and Cruz",shawnhatfield@clark.com,40,No,0
ORD1665,10/6/2024,10/13/2024,CUST478,Yolanda Lopez,Corporate,PROD1238,Notebook,Office Supplies,East,Colorado,Charlesville,8,2218,10,15969.6,14180.21,1789.39,Credit Card,Pending,Morton Ltd,briggsangela@ali.com,14,No,0
ORD1666,3/16/2024,3/18/2024,CUST824,Shirley Perez,Consumer,PROD4591,Pen,Office Supplies,North,Arizona,West Victorshire,6,1612,15,8221.2,6080.49,2140.71,Net Banking,Pending,Howell-Miles,bradleykimberly@kane-lindsey.biz,20,No,0
ORD1667,1/7/2025,1/8/2025,CUST746,John Wilson,Consumer,PROD2248,Calculator,Office Supplies,East,Texas,Lewisfort,7,4838,5,32172.7,27847.52,4325.18,Credit Card,Delivered,"Bowers, Pham and Potter",elizabeth71@gray.com,10,No,0
ORD1668,9/12/2024,9/13/2024,CUST525,John Nelson,Home Office,PROD8855,Headphones,Electronics,West,Maryland,Michellebury,8,1666,15,11328.8,8834.71,2494.09,Net Banking,Pending,Donaldson-Long,maryjohnson@mccoy-mcclure.info,9,Yes,46
ORD1669,1/12/2024,1/17/2024,CUST379,April Howell,Consumer,PROD8556,Cooking Oil,Grocery,East,West Virginia,West Josephbury,2,4945,20,7912,5034.31,2877.69,UPI,Pending,Hardin Ltd,dylantaylor@callahan.com,5,Yes,22
ORD1670,11/16/2025,11/18/2025,CUST677,Catherine Ewing,Consumer,PROD9509,Study Table,Furniture,West,Montana,Lake Jason,5,4665,5,22158.75,17733.7,4425.05,UPI,Returned,"Turner, Clark and Browning",patrick44@page.com,16,No,0
ORD1671,8/16/2025,8/21/2025,CUST788,Kristopher Riley,Consumer,PROD4472,Pen,Office Supplies,West,Nebraska,Andrewview,9,207,5,1769.85,1326.15,443.7,Cash,Pending,Smith-Clark,maryriley@johnson-coleman.info,49,No,0
ORD1672,12/31/2024,1/6/2025,CUST704,Caitlin Howard,Consumer,PROD8503,Laptop,Electronics,East,Maryland,Port Allisonport,9,715,10,5791.5,4484.39,1307.11,Cash,Returned,"Gray, Holden and Lucas",johnsonmark@garcia.com,19,No,0
ORD1673,6/10/2025,6/11/2025,CUST644,Sarah Walsh,Corporate,PROD4245,File Folder,Office Supplies,East,Arkansas,Moorefort,7,3715,10,23404.5,17253.72,6150.78,Net Banking,Delivered,Camacho-Brown,dgarrett@graham.com,44,No,0
ORD1674,10/28/2024,10/31/2024,CUST406,Jessica Mcdaniel PhD,Corporate,PROD2479,Juice Pack,Grocery,West,Arizona,Reneechester,1,1656,20,1324.8,1027.72,297.08,Cash,Pending,Jenkins-Ramos,lucas62@torres-garcia.com,9,Yes,30
ORD1675,11/24/2025,11/26/2025,CUST354,Amy Richardson,Corporate,PROD9504,Study Table,Furniture,South,Connecticut,North Kristintown,3,2376,20,5702.4,4234.94,1467.46,Credit Card,Delivered,"Fuller, Young and Winters",carneyrachel@bailey-bell.com,37,No,0
ORD1676,7/2/2024,7/9/2024,CUST495,Lisa Cunningham,Corporate,PROD3015,Sugar,Grocery,North,Mississippi,Stevensonchester,10,711,15,6043.5,5425.07,618.43,UPI,Delivered,Hayes-Armstrong,opowers@chapman.com,22,No,0
ORD1677,4/29/2024,5/1/2024,CUST953,Robert Reeves,Home Office,PROD2120,Monitor,Electronics,North,Montana,East Michael,2,2398,5,4556.2,4018.9,537.3,Net Banking,Delivered,"Simpson, Hall and Moran",deanna35@mayo-gonzalez.net,2,Yes,44
ORD1678,9/19/2024,9/23/2024,CUST594,Sara Moore,Home Office,PROD4424,Study Table,Furniture,West,New Hampshire,Mitchellshire,8,1717,0,13736,8512.01,5223.99,Net Banking,Returned,Villanueva-Spencer,stephenserica@ward.org,31,No,0
ORD1679,2/14/2025,2/21/2025,CUST964,Maria Nichols,Home Office,PROD2751,Rice Bag,Grocery,West,Iowa,North Heatherport,2,591,10,1063.8,926.56,137.24,Net Banking,Pending,Clark Inc,lglenn@garcia.com,4,Yes,25
ORD1680,6/4/2025,6/9/2025,CUST391,Stephen Mcclure,Corporate,PROD2037,Headphones,Electronics,West,Pennsylvania,Kennethborough,8,4106,20,26278.4,16518.16,9760.24,Credit Card,Cancelled,Nguyen Inc,agates@obrien-bates.info,4,Yes,39
ORD1681,9/30/2025,10/6/2025,CUST961,Jeff Parker,Corporate,PROD1339,Sofa,Furniture,South,Delaware,North Sarahside,9,4467,0,40203,27672.82,12530.18,Net Banking,Delivered,"Walker, Roberts and Olson",meganmartinez@brown.com,1,Yes,21
ORD1682,4/28/2025,5/2/2025,CUST776,Mrs. Patricia Medina DVM,Home Office,PROD9073,Office Chair,Furniture,West,Florida,Hannahstad,2,2737,0,5474,3374.78,2099.22,Net Banking,Returned,Bryant Ltd,hreed@dennis.com,12,No,0
ORD1683,3/7/2024,3/9/2024,CUST376,Michael Brown,Home Office,PROD4582,Sofa,Furniture,South,North Dakota,Alicialand,9,381,0,3429,2945.33,483.67,Net Banking,Returned,Murphy and Sons,katrina48@green.com,11,No,0
ORD1684,6/7/2025,6/14/2025,CUST675,Phillip Patton,Home Office,PROD1843,Sofa,Furniture,South,Colorado,South Kristine,9,116,20,835.2,530.23,304.97,Cash,Delivered,"Jensen, Evans and Douglas",jerry25@wilson-burgess.com,7,Yes,23
ORD1685,3/15/2024,3/16/2024,CUST739,Riley Fox,Home Office,PROD5182,Cooking Oil,Grocery,South,Florida,Martineztown,8,2332,15,15857.6,10911.55,4946.05,Net Banking,Returned,"Morris, Hernandez and Frazier",tracyking@english-phillips.com,32,No,0
ORD1686,10/19/2025,10/25/2025,CUST925,Carlos Lee,Consumer,PROD7983,Snacks,Grocery,West,Virginia,New Stevenberg,7,583,10,3672.9,2763.22,909.68,UPI,Delivered,Fritz-Ramos,jacobmay@morales.com,25,No,0
ORD1687,10/7/2024,10/11/2024,CUST731,Brian Humphrey,Consumer,PROD7997,Notebook,Office Supplies,East,New Mexico,Jeffreyport,9,3772,20,27158.4,24151.02,3007.38,Cash,Pending,Perkins Ltd,phillipsjose@byrd.com,14,No,0
ORD1688,10/2/2025,10/8/2025,CUST962,Dennis Waller,Home Office,PROD4269,Office Chair,Furniture,South,Nevada,Murrayshire,5,254,20,1016,837.6,178.4,Cash,Returned,"Mason, King and Murphy",tracey13@hoffman.net,5,Yes,32
ORD1689,6/3/2025,6/9/2025,CUST164,Jesse Nicholson,Consumer,PROD1105,Stapler,Office Supplies,South,New Jersey,Hurstberg,3,1992,5,5677.2,4588.73,1088.47,Credit Card,Cancelled,Bray and Sons,garnerjenny@harris.com,29,No,0
ORD1690,6/13/2024,6/20/2024,CUST794,Sandra Freeman,Consumer,PROD5063,File Folder,Office Supplies,South,Maryland,Port Sandrachester,3,1011,0,3033,2104.34,928.66,UPI,Returned,"Ortiz, Dennis and Griffin",millerjennifer@snyder.com,30,No,0
ORD1691,2/9/2025,2/10/2025,CUST977,Sophia Hull,Consumer,PROD6762,Laptop,Electronics,South,Oklahoma,Albertmouth,8,1702,15,11573.6,10328.53,1245.07,Credit Card,Returned,Rocha Ltd,dylan38@smith.net,45,No,0
ORD1692,4/30/2024,5/5/2024,CUST784,Kathleen Butler,Corporate,PROD1258,File Folder,Office Supplies,East,Alabama,Simpsonhaven,1,647,20,517.6,390.79,126.81,Cash,Delivered,"Wang, Palmer and Pena",ashley35@williams.com,49,No,0
ORD1693,2/22/2024,2/25/2024,CUST687,Mark Reed,Corporate,PROD8054,File Folder,Office Supplies,South,North Carolina,Bradside,4,547,0,2188,1780.72,407.28,Net Banking,Pending,Davis-White,ywu@maldonado.com,25,No,0
ORD1694,1/12/2025,1/18/2025,CUST554,Dylan Lopez,Corporate,PROD7654,Sofa,Furniture,West,Kentucky,North Matthewburgh,2,4465,5,8483.5,5113.12,3370.38,Net Banking,Returned,Ramirez-Stone,jamesmiller@davis.net,5,Yes,44
ORD1695,6/12/2025,6/18/2025,CUST586,Michael Richardson,Corporate,PROD6135,Keyboard,Electronics,West,Mississippi,Cherylside,8,2200,5,16720,10403.23,6316.77,Cash,Pending,"Adams, Adkins and Jones",gabrielle61@patterson-payne.biz,50,No,0
ORD1696,4/8/2025,4/11/2025,CUST572,Tanner Gordon,Home Office,PROD5571,Juice Pack,Grocery,East,Washington,West Jamesmouth,8,4960,15,33728,25453.5,8274.5,Net Banking,Delivered,Alexander-Miller,oallen@middleton-randall.com,39,No,0
ORD1697,11/23/2024,11/27/2024,CUST898,Barbara Webster,Home Office,PROD3172,Stapler,Office Supplies,West,Tennessee,Katiebury,9,4340,0,39060,25190.73,13869.27,Credit Card,Delivered,Pacheco Ltd,christopher25@garcia.net,3,Yes,50
ORD1698,4/13/2024,4/15/2024,CUST262,Jennifer Ellis,Home Office,PROD7283,Notebook,Office Supplies,North,Georgia,Kaylaland,10,1528,5,14516,9052.35,5463.65,Net Banking,Pending,"Perry, Mahoney and Graves",jeffreygreen@hooper.com,0,Yes,39
ORD1699,6/6/2024,6/9/2024,CUST632,Kathy May,Home Office,PROD5744,Cooking Oil,Grocery,North,Maryland,South Vincent,9,256,0,2304,1793.78,510.22,Net Banking,Cancelled,"Mckinney, Wilson and Johnson",bakerdanielle@martinez.com,18,No,0
